Q8MYY6	Dmel_CG10000
Q9W254	Dmel_CG5821
Q9VEJ4	Dmel_CG5823
Q9VEJ2	Dmel_CG5824
A0A126GUW2	Dmel_CG5824
C0HL66	Dmel_CG5825
C0HL67	Dmel_CG5825
Q9VEJ0	Dmel_CG5826
Q9VMU4	Dmel_CG5827
M9MRF2	Dmel_CG5827
Q9VMU2	Dmel_CG5828
M9PFN0	Dmel_CG5830
Q9VG58	Dmel_CG5834
F3YDH1	Dmel_CG5834
Q9VDZ9	Dmel_CG5835
A0A0B4KG60	Dmel_CG5836
P55162	Dmel_CG5837
Q94883	Dmel_CG5838
A0A0B4KGC5	Dmel_CG5840
Q9VUX2	Dmel_CG5841
M9PI57	Dmel_CG5842
Q9VG69	Dmel_CG5844
Q9VL58	Dmel_CG5846
Q9VPG1	Dmel_CG5847
Q03017	Dmel_CG5848
M9PD95	Dmel_CG5848
E1JIS5	Dmel_CG5849
Q0E8R8	Dmel_CG5850
Q9VEK8	Dmel_CG5851
Q9VL61	Dmel_CG5853
Q9VCF8	Dmel_CG5854
P49858	Dmel_CG5855
M9PDJ6	Dmel_CG5855
Q9VCG4	Dmel_CG5857
A1ZAK1	Dmel_CG5859
Q9VEK4	Dmel_CG5860
Q9V3I6	Dmel_CG5861
Q9VDD1	Dmel_CG5862
Q9VEK3	Dmel_CG5863
B8A403	Dmel_CG5864
Q9VEK2	Dmel_CG5866
Q9Y143	Dmel_CG5867
Q9VJL6	Dmel_CG5869
Q00963	Dmel_CG5870
Q9VDC9	Dmel_CG5871
X2JBC3	Dmel_CG5872
Q9VEJ9	Dmel_CG5873
Q86NP2	Dmel_CG5874
A0A0H4Y1G0	Dmel_CG5874
Q9V3R8	Dmel_CG5876
Q9VXW9	Dmel_CG5877
Q9VBL5	Dmel_CG5878
Q9VB73	Dmel_CG5880
Q9VB72	Dmel_CG5882
Q9VTR0	Dmel_CG5883
O97111	Dmel_CG5884
Q9VL69	Dmel_CG5885
Q9VBL3	Dmel_CG5886
Q7K4Y0	Dmel_CG5887
Q7KT58	Dmel_CG5888
E1JIZ5	Dmel_CG5889
Q9VBL2	Dmel_CG5890
Q9VDC5	Dmel_CG5892
Q24533	Dmel_CG5893
M9PFL2	Dmel_CG5893
E1JI10	Dmel_CG5895
Q9VB68	Dmel_CG5896
E1JHY5	Dmel_CG5897
Q9VL72	Dmel_CG5899
Q9VCF0	Dmel_CG5902
E1JIV0	Dmel_CG5902
Q9VEY5	Dmel_CG5903
Q9VUX1	Dmel_CG5904
Q9W436	Dmel_CG5905
Q9VTQ1	Dmel_CG5906
Q9VWX8	Dmel_CG5907
Q9VB66	Dmel_CG5909
Q9VPF2	Dmel_CG5910
Q9VDC4	Dmel_CG5911
A1Z9D7	Dmel_CG5912
Q9VBK9	Dmel_CG5913
O76742	Dmel_CG5915
Q9VEY4	Dmel_CG5916
Q9VDC2	Dmel_CG5919
P31009	Dmel_CG5920
M9PB84	Dmel_CG5920
M9PJ67	Dmel_CG5921
Q9VB62	Dmel_CG5923
Q9VL76	Dmel_CG5924
Q9VG68	Dmel_CG5925
Q9VWX7	Dmel_CG5927
Q8SYT8	Dmel_CG5928
P52654	Dmel_CG5930
Q9VUV9	Dmel_CG5931
Q9VPE9	Dmel_CG5932
Q9VCE6	Dmel_CG5933
Q9VB51	Dmel_CG5934
A1ZAK4	Dmel_CG5935
Q9W444	Dmel_CG5937
Q0KI06	Dmel_CG5938
P35415	Dmel_CG5939
A4V1N8	Dmel_CG5939
P14785	Dmel_CG5940
Q9W445	Dmel_CG5941
P25439	Dmel_CG5942
Q9VK12	Dmel_CG5945
Q0E8F5	Dmel_CG5946
A0A0B4K763	Dmel_CG5948
P54358	Dmel_CG5949
A0A0B4LIA7	Dmel_CG5952
E1JHJ2	Dmel_CG5953
Q9VB52	Dmel_CG5954
Q9VPE8	Dmel_CG5955
Q9VM12	Dmel_CG5958
Q9VBK7	Dmel_CG5959
Q9VG61	Dmel_CG5961
P19107	Dmel_CG5962
A8E775	Dmel_CG5962
Q9VTN6	Dmel_CG5964
A8JRE3	Dmel_CG5965
X2JDV7	Dmel_CG5966
Q9VJK3	Dmel_CG5968
Q9VPE4	Dmel_CG5969
A0A1B2ALE6	Dmel_CG5969
Q7K284	Dmel_CG5970
Q9VSM9	Dmel_CG5971
Q9VMH2	Dmel_CG5972
Q9VM11	Dmel_CG5973
Q05652	Dmel_CG5974
A0A0B4KHQ0	Dmel_CG5974
Q86PD7	Dmel_CG5976
Q8I0P1	Dmel_CG5977
Q9VSM8	Dmel_CG5978
Q2PDU2	Dmel_CG5983
Q9VB59	Dmel_CG5984
Q9VCE2	Dmel_CG5986
Q9VB58	Dmel_CG5987
Q9VWX2	Dmel_CG5988
M9PEJ9	Dmel_CG5989
Q9VCE0	Dmel_CG5991
Q9VVK5	Dmel_CG5992
Q9VWW4	Dmel_CG5993
P92204	Dmel_CG5994
Q9VJJ7	Dmel_CG5996
Q9VVK4	Dmel_CG5998
Q9VG29	Dmel_CG5999
Q9VCD9	Dmel_CG6000
Q9VTN2	Dmel_CG6004
Q9VE12	Dmel_CG6005
A2RVG5	Dmel_CG6006
Q9VE09	Dmel_CG6007
H5V8A8	Dmel_CG6007
Q9V3L7	Dmel_CG6008
Q9V3F8	Dmel_CG6009
Q9V437	Dmel_CG6011
Q9VJG8	Dmel_CG6012
Q9VE08	Dmel_CG6013
M9PFV8	Dmel_CG6014
Q9VD52	Dmel_CG6015
A0A0B4K7Y4	Dmel_CG6016
Q9VUW9	Dmel_CG6017
Q9W243	Dmel_CG6018
O18475	Dmel_CG6019
Q9VPE2	Dmel_CG6020
Q9VD55	Dmel_CG6022
Q9VWW3	Dmel_CG6023
Q5BIG2	Dmel_CG6024
P25160	Dmel_CG6025
Q9VE07	Dmel_CG6026
A0A0B4K689	Dmel_CG6027
Q95SI7	Dmel_CG6028
Q24251	Dmel_CG6030
A0A0B4LHL7	Dmel_CG6030
Q08012	Dmel_CG6033
Q9VVK2	Dmel_CG6034
Q9VBF9	Dmel_CG6036
Q9VTM6	Dmel_CG6038
Q9VE02	Dmel_CG6040
Q9W454	Dmel_CG6041
Q9VE00	Dmel_CG6042
Q9W257	Dmel_CG6044
Q9VF51	Dmel_CG6045
Q9VEX9	Dmel_CG6046
A0A126GUU7	Dmel_CG6046
Q9W453	Dmel_CG6048
Q7K204	Dmel_CG6049
A1Z9E3	Dmel_CG6050
Q9VB70	Dmel_CG6051
A0A0B4K6M9	Dmel_CG6051
Q9VVJ9	Dmel_CG6052
M9PC80	Dmel_CG6053
Q9VG38	Dmel_CG6054
Q9VM07	Dmel_CG6055
Q9VDC3	Dmel_CG6056
Q9VCD8	Dmel_CG6057
P07764	Dmel_CG6058
C8VV14	Dmel_CG6058
Q9VB71	Dmel_CG6059
A1Z9E2	Dmel_CG6061
H1UUG6	Dmel_CG6061
M9PFU2	Dmel_CG6064
Q9VB74	Dmel_CG6066
Q9W452	Dmel_CG6067
Q9VB75	Dmel_CG6070
Q9VTL4	Dmel_CG6071
Q9XZL8	Dmel_CG6072
A0A0B4LHI3	Dmel_CG6072
Q9VBG6	Dmel_CG6073
A0A0B4K7K6	Dmel_CG6073
Q9VB76	Dmel_CG6074
Q9VMT6	Dmel_CG6081
Q9VTL0	Dmel_CG6083
M9PF61	Dmel_CG6084
Q9VBH8	Dmel_CG6090
E1JIE7	Dmel_CG6091
Q9VBI2	Dmel_CG6092
Q9VKM4	Dmel_CG6093
Q9VKU3	Dmel_CG6094
Q9VBI4	Dmel_CG6095
P13096	Dmel_CG6096
Q9VTK2	Dmel_CG6097
Q9VKU0	Dmel_CG6098
P13095	Dmel_CG6099
A0A1B2AJV0	Dmel_CG6099
Q9VWW0	Dmel_CG6103
M9PHZ6	Dmel_CG6103
O97177	Dmel_CG6104
Q9VKM3	Dmel_CG6105
Q9VWW1	Dmel_CG6106
M9MRM3	Dmel_CG6113
M9PFS3	Dmel_CG6114
Q9VJG4	Dmel_CG6115
Q9VK07	Dmel_CG6116
P16912	Dmel_CG6117
A8JR17	Dmel_CG6118
A0A0B4KH03	Dmel_CG6120
Q960X4	Dmel_CG6121
M9PGN1	Dmel_CG6121
Q9VKM1	Dmel_CG6122
X2J7U0	Dmel_CG6122
Q9VWW2	Dmel_CG6123
Q9VB78	Dmel_CG6124
Q8SYW1	Dmel_CG6125
Q961R9	Dmel_CG6126
P18168	Dmel_CG6127
A0A0B4LIS1	Dmel_CG6127
Q9VTJ4	Dmel_CG6128
Q9VCD1	Dmel_CG6129
Q9VF68	Dmel_CG6130
A0A0B4KH84	Dmel_CG6131
P02842	Dmel_CG6132
Q9W4M9	Dmel_CG6133
P48607	Dmel_CG6134
Q9VF71	Dmel_CG6136
A0A0B4JDE8	Dmel_CG6136
O76922	Dmel_CG6137
Q8IPB6	Dmel_CG6138
Q9VTI5	Dmel_CG6140
P50882	Dmel_CG6141
X2JDU0	Dmel_CG6141
Q9VBG8	Dmel_CG6142
P41073	Dmel_CG6143
Q9VKU5	Dmel_CG6144
E1JH60	Dmel_CG6145
P30189	Dmel_CG6146
Q494M1	Dmel_CG6146
Q9VCC9	Dmel_CG6147
Q8T6I0	Dmel_CG6148
Q9VTI1	Dmel_CG6149
Q95T12	Dmel_CG6151
Q9VK68	Dmel_CG6153
E1JHG8	Dmel_CG6153
Q9VBG1	Dmel_CG6154
P48604	Dmel_CG6155
B6IDM7	Dmel_CG6155
M9PHN1	Dmel_CG6157
Q9XTM1	Dmel_CG6159
S5MHR4	Dmel_CG6159
Q9VTH8	Dmel_CG6163
Q9VCC8	Dmel_CG6164
Q86PF5	Dmel_CG6167
Q9VTH7	Dmel_CG6168
Q86NM7	Dmel_CG6169
Q9XYX1	Dmel_CG6170
A8JR14	Dmel_CG6171
P22808	Dmel_CG6172
Q9VCC7	Dmel_CG6173
P45889	Dmel_CG6174
Q9VTH5	Dmel_CG6175
Q9VKU7	Dmel_CG6176
T1W1Y2	Dmel_CG6176
Q9VF78	Dmel_CG6177
Q9VCC6	Dmel_CG6178
Q9VWV8	Dmel_CG6179
A8E752	Dmel_CG6179
Q9VK60	Dmel_CG6180
Q9VKK1	Dmel_CG6181
Q9VCC4	Dmel_CG6182
Q9VDV0	Dmel_CG6184
X2JCB2	Dmel_CG6185
Q9VWV6	Dmel_CG6186
Q9VKU8	Dmel_CG6187
Q9VG42	Dmel_CG6188
Q9W5E4	Dmel_CG6189
Q9VTH1	Dmel_CG6190
A0A0B4KEN8	Dmel_CG6191
M9NDL7	Dmel_CG6192
A0A1Z1CN92	Dmel_CG6193
Q9VF80	Dmel_CG6194
Q9VDV2	Dmel_CG6195
Q9VF82	Dmel_CG6196
A1Z9G2	Dmel_CG6197
Q9VCC0	Dmel_CG6198
Q9VTH0	Dmel_CG6199
Q9VKJ8	Dmel_CG6201
O18405	Dmel_CG6202
Q9NFU0	Dmel_CG6203
Q9VCB7	Dmel_CG6204
Q9VWV9	Dmel_CG6205
M9PF43	Dmel_CG6205
Q9VKV1	Dmel_CG6206
Q9VTG7	Dmel_CG6207
M9NE76	Dmel_CG6207
Q9VH25	Dmel_CG6208
A1Z9G6	Dmel_CG6209
Q95ST2	Dmel_CG6210
Q9XZH6	Dmel_CG6213
A0A0B4LHE7	Dmel_CG6213
A0A0S0WIA2	Dmel_CG6214
Q9VUU3	Dmel_CG6215
Q7KUE8	Dmel_CG6216
Q9VH23	Dmel_CG6217
Q9VF86	Dmel_CG6218
Q95RV2	Dmel_CG6219
A1Z9G9	Dmel_CG6220
P22293	Dmel_CG6222
M9W963	Dmel_CG6222
P45437	Dmel_CG6223
Q9VUU5	Dmel_CG6224
Q9VG44	Dmel_CG6225
P54397	Dmel_CG6226
Q9VXW2	Dmel_CG6227
Q9VKJ6	Dmel_CG6230
Q9VDV5	Dmel_CG6231
E1JHE3	Dmel_CG6232
Q9VTF9	Dmel_CG6233
Q9VG45	Dmel_CG6234
P36872	Dmel_CG6235
A0A0B4LGZ3	Dmel_CG6235
Q9VF91	Dmel_CG6236
Q6NN85	Dmel_CG6238
D3PFH9	Dmel_CG6238
Q4V480	Dmel_CG6240
Q9VH20	Dmel_CG6241
A0A0B4KH26	Dmel_CG6241
Q7KUN6	Dmel_CG6244
Q9VKJ4	Dmel_CG6249
Q7JXF5	Dmel_CG6251
P55841	Dmel_CG6253
A0A1B2AIV7	Dmel_CG6253
Q9VH18	Dmel_CG6254
Q9VDW7	Dmel_CG6255
Q9U9Q1	Dmel_CG6258
Q9VVI9	Dmel_CG6259
M9PCV9	Dmel_CG6259
A1ZAE9	Dmel_CG6262
B7Z0U6	Dmel_CG6264
Q8IHC6	Dmel_CG6265
O77215	Dmel_CG6269
X2JFX5	Dmel_CG6269
Q9VB88	Dmel_CG6271
Q9VTE8	Dmel_CG6272
Q9VF93	Dmel_CG6276
Q9VB89	Dmel_CG6277
E1JIB2	Dmel_CG6279
A1Z9H0	Dmel_CG6280
Q9VH14	Dmel_CG6281
Q9VSM5	Dmel_CG6282
Q9VB90	Dmel_CG6283
Q9VH08	Dmel_CG6284
Q9VKI8	Dmel_CG6287
Q9VPH9	Dmel_CG6289
Q9VWU7	Dmel_CG6290
Q9VJG0	Dmel_CG6291
O96433	Dmel_CG6292
M9PFT9	Dmel_CG6292
Q9VH02	Dmel_CG6293
Q9VXV2	Dmel_CG6294
Q9VB93	Dmel_CG6295
Q9VB94	Dmel_CG6296
Q9V3I5	Dmel_CG6297
M9PI05	Dmel_CG6297
M9MS20	Dmel_CG6298
Q9VXV1	Dmel_CG6299
Q9VDU4	Dmel_CG6300
Q9VTE5	Dmel_CG6302
M9PF40	Dmel_CG6302
A0A0B4KG50	Dmel_CG6303
Q9VJF6	Dmel_CG6304
Q7K2P1	Dmel_CG6305
Q9VXU7	Dmel_CG6308
Q8T4C9	Dmel_CG6310
Q9VVI2	Dmel_CG6311
C6TP77	Dmel_CG6311
A8JQX0	Dmel_CG6312
Q9Y091	Dmel_CG6315
Q9VWT5	Dmel_CG6318
Q9VTD9	Dmel_CG6321
Q9VVI0	Dmel_CG6322
Q8IMQ7	Dmel_CG6323
X2JF48	Dmel_CG6324
Q9VGZ4	Dmel_CG6325
Q7K188	Dmel_CG6329
Q8IMQ8	Dmel_CG6330
Q9VCA2	Dmel_CG6331
A0A0B4KI00	Dmel_CG6331
Q9VD59	Dmel_CG6332
Q9VVH8	Dmel_CG6333
M9PHI2	Dmel_CG6335
Q7JYA0	Dmel_CG6337
Q04688	Dmel_CG6338
Q9W252	Dmel_CG6339
M9PJN6	Dmel_CG6340
O96827	Dmel_CG6341
A0A0B4LFL3	Dmel_CG6341
Q9VGZ3	Dmel_CG6342
P91929	Dmel_CG6343
A4V383	Dmel_CG6343
Q9VGZ1	Dmel_CG6345
Q7K0S6	Dmel_CG6347
P10181	Dmel_CG6348
P26019	Dmel_CG6349
Q9VX20	Dmel_CG6352
Q9VD92	Dmel_CG6353
H0RNK8	Dmel_CG6353
Q02926	Dmel_CG6354
A4V3H1	Dmel_CG6354
O96838	Dmel_CG6355
C7LAB6	Dmel_CG6355
Q9VCA0	Dmel_CG6356
A1Z9I0	Dmel_CG6357
P28518	Dmel_CG6358
H0RNH2	Dmel_CG6358
Q9VG51	Dmel_CG6359
A8JUP7	Dmel_CG6361
A1ZAZ8	Dmel_CG6362
Q9Y0I1	Dmel_CG6363
Q9VC99	Dmel_CG6364
H1UUH6	Dmel_CG6364
Q9VWU1	Dmel_CG6367
Q9VBZ6	Dmel_CG6369
A0A0B4LFR4	Dmel_CG6370
Q9VG55	Dmel_CG6371
Q9VSM6	Dmel_CG6372
Q9VD51	Dmel_CG6375
A0A0B4LHF7	Dmel_CG6375
Q27368	Dmel_CG6376
A0A0B4LHG1	Dmel_CG6376
O97365	Dmel_CG6378
Q9W4N2	Dmel_CG6379
T2GGJ9	Dmel_CG6379
Q9VJE7	Dmel_CG6380
Q9VK85	Dmel_CG6382
P10040	Dmel_CG6383
Q24478	Dmel_CG6384
A1ZAZ2	Dmel_CG6385
Q7KRY6	Dmel_CG6386
A4V3G8	Dmel_CG6386
Q9VK89	Dmel_CG6388
Q7JVG2	Dmel_CG6391
M9PD87	Dmel_CG6392
Q8MV48	Dmel_CG6394
X2JEA3	Dmel_CG6394
Q03751	Dmel_CG6395
D0IQJ8	Dmel_CG6395
Q9VX17	Dmel_CG6398
Q7JUM3	Dmel_CG6401
Q9VBC0	Dmel_CG6403
Q9Y171	Dmel_CG6404
Q9VK91	Dmel_CG6405
Q7K1C5	Dmel_CG6406
P28466	Dmel_CG6407
X2JL29	Dmel_CG6407
Q9VTC3	Dmel_CG6409
Q7JR96	Dmel_CG6410
Q9VJC7	Dmel_CG6412
Q9VC93	Dmel_CG6413
Q9W4N5	Dmel_CG6414
Q9VKR4	Dmel_CG6415
Q058U1	Dmel_CG6416
Q9VK82	Dmel_CG6417
Q9VTC1	Dmel_CG6418
Q9VBC4	Dmel_CG6420
A1ZAL1	Dmel_CG6421
Q9VBZ5	Dmel_CG6422
Q0E938	Dmel_CG6424
Q9VBC6	Dmel_CG6425
Q7JYZ0	Dmel_CG6426
Q9W4N6	Dmel_CG6428
Q8SY67	Dmel_CG6429
M9MRT1	Dmel_CG6431
Q9VC92	Dmel_CG6432
Q23989	Dmel_CG6433
D0IQH1	Dmel_CG6433
Q4V625	Dmel_CG6435
Q9W297	Dmel_CG6437
Q9VBC7	Dmel_CG6438
Q9VD58	Dmel_CG6439
P61849	Dmel_CG6440
A0A0B4KGT7	Dmel_CG6440
Q9VM05	Dmel_CG6441
Q9VKR2	Dmel_CG6443
Q9VKQ9	Dmel_CG6444
Q9VVG0	Dmel_CG6445
Q7KK54	Dmel_CG6446
Q9VBD9	Dmel_CG6447
M9PHZ8	Dmel_CG6449
Q8MSS1	Dmel_CG6450
X2JAF1	Dmel_CG6450
Q9VBD8	Dmel_CG6452
Q9VJD1	Dmel_CG6453
A0A0B4KGY2	Dmel_CG6454
P91928	Dmel_CG6455
A0A0B4KHL7	Dmel_CG6455
Q9VVF7	Dmel_CG6456
Q9VRS4	Dmel_CG6457
Q7JXC4	Dmel_CG6459
Q9VBD7	Dmel_CG6460
Q9VWT3	Dmel_CG6461
Q9VRS5	Dmel_CG6462
Q9VTB4	Dmel_CG6463
P39770	Dmel_CG6464
Q9I7K3	Dmel_CG6465
Q9VRS6	Dmel_CG6467
Q9VWT2	Dmel_CG6470
A1ZAL5	Dmel_CG6472
Q27272	Dmel_CG6474
A8WHK8	Dmel_CG6474
Q9VDA5	Dmel_CG6475
A1ZAW3	Dmel_CG6477
Q9VBE0	Dmel_CG6478
M9PFY2	Dmel_CG6479
Q9VWA8	Dmel_CG6480
Q9VWS9	Dmel_CG6481
Q9VRS7	Dmel_CG6483
Q7K3P6	Dmel_CG6484
Q9VVF0	Dmel_CG6485
Q9VSN7	Dmel_CG6486
Q9VKH0	Dmel_CG6488
Q8INI8	Dmel_CG6489
Q9BIS2	Dmel_CG6489
Q9BIR7	Dmel_CG6489
Q9VBE5	Dmel_CG6490
Q9VX14	Dmel_CG6492
A0A0B4LFK8	Dmel_CG6493
P14003	Dmel_CG6494
Q9Y110	Dmel_CG6495
O96690	Dmel_CG6496
A0A1B2AL20	Dmel_CG6496
Q9VVE8	Dmel_CG6497
Q9VUQ9	Dmel_CG6498
Q9VFA9	Dmel_CG6499
Q7JXU4	Dmel_CG6501
P42124	Dmel_CG6502
Q9VBF3	Dmel_CG6503
Q9VK95	Dmel_CG6504
Q9VX12	Dmel_CG6506
Q9VKP7	Dmel_CG6508
M9PCQ6	Dmel_CG6509
P41093	Dmel_CG6510
Q9VSP0	Dmel_CG6511
Q8T4G5	Dmel_CG6512
Q9VUB8	Dmel_CG6513
Q9VMT2	Dmel_CG6514
P30974	Dmel_CG6515
P07184	Dmel_CG6517
P13677	Dmel_CG6518
P07185	Dmel_CG6519
Q7JZ51	Dmel_CG6520
Q9XTL2	Dmel_CG6521
A1ZAT5	Dmel_CG6522
Q9VJZ6	Dmel_CG6523
P07186	Dmel_CG6524
A0A0B4K6G3	Dmel_CG6525
Q9VT97	Dmel_CG6527
Q9V818	Dmel_CG6530
A0A0B4LFS2	Dmel_CG6530
Q9VWS4	Dmel_CG6531
P22977	Dmel_CG6533
A0A1B2AKQ3	Dmel_CG6533
P22807	Dmel_CG6534
Q5EAK6	Dmel_CG6535
Q9V817	Dmel_CG6536
P41900	Dmel_CG6538
Q9V3C4	Dmel_CG6539
Q9VWS2	Dmel_CG6540
M9NEG6	Dmel_CG6541
Q9NDR1	Dmel_CG6542
Q7JR58	Dmel_CG6543
Q7KS77	Dmel_CG6545
Q7K012	Dmel_CG6546
Q9VJD3	Dmel_CG6549
M9NCV1	Dmel_CG6549
Q7K4W1	Dmel_CG6550
P23647	Dmel_CG6551
Q4V6B0	Dmel_CG6553
Q9VGW7	Dmel_CG6554
O46227	Dmel_CG6555
Q7KNQ9	Dmel_CG6556
Q9VD64	Dmel_CG6560
Q5U0V7	Dmel_CG6562
Q9VFB3	Dmel_CG6563
Q9VJZ2	Dmel_CG6565
Q9VGV9	Dmel_CG6567
A0A0B4LGS5	Dmel_CG6568
A8JR73	Dmel_CG6569
Q4V727	Dmel_CG6570
Q9VGV5	Dmel_CG6574
Q9VD73	Dmel_CG6575
D3DME2	Dmel_CG6575
Q9VSP8	Dmel_CG6576
Q9VT91	Dmel_CG6577
Q9VWR5	Dmel_CG6578
X2JG03	Dmel_CG6578
Q9VK99	Dmel_CG6579
Q9VRS8	Dmel_CG6580
Q9V431	Dmel_CG6582
Q9VKA1	Dmel_CG6583
Q8INK9	Dmel_CG6584
Q9VWR2	Dmel_CG6585
Q8T0D4	Dmel_CG6586
M9PEG8	Dmel_CG6586
P10674	Dmel_CG6588
Q9VKG2	Dmel_CG6589
Q9VRT1	Dmel_CG6592
P48461	Dmel_CG6593
A0A0B4KHS9	Dmel_CG6593
M9MRX5	Dmel_CG6597
P46415	Dmel_CG6598
O18334	Dmel_CG6601
X2J5T3	Dmel_CG6601
Q9VRT5	Dmel_CG6602
Q9VUC1	Dmel_CG6603
Q94890	Dmel_CG6604
P16568	Dmel_CG6605
M9PDL9	Dmel_CG6605
Q494I2	Dmel_CG6606
Q9VC66	Dmel_CG6607
Q7K0L7	Dmel_CG6608
Q9VRT7	Dmel_CG6610
M9PHZ2	Dmel_CG6611
Q9VGU6	Dmel_CG6612
Q9W293	Dmel_CG6613
X2J5P7	Dmel_CG6614
Q9VWS1	Dmel_CG6617
Q9VKB1	Dmel_CG6618
Q9VRT8	Dmel_CG6619
Q9VKN7	Dmel_CG6620
Q9VGU5	Dmel_CG6621
P05130	Dmel_CG6622
Q9VFB7	Dmel_CG6623
Q23983	Dmel_CG6625
Q9VKN8	Dmel_CG6627
Q9VT84	Dmel_CG6628
Q9VGT9	Dmel_CG6629
Q9VC64	Dmel_CG6631
Q9VWS0	Dmel_CG6632
Q9VGT8	Dmel_CG6633
Q9VMR2	Dmel_CG6634
Q9VD72	Dmel_CG6637
Q9VSL9	Dmel_CG6638
Q9VJD7	Dmel_CG6639
P54195	Dmel_CG6641
Q27377	Dmel_CG6642
A0A1B2AJI5	Dmel_CG6642
A0A0B4K6F9	Dmel_CG6643
Q9VGS9	Dmel_CG6644
A1Z9J4	Dmel_CG6646
Q94920	Dmel_CG6647
M9PD75	Dmel_CG6647
Q9VGT0	Dmel_CG6649
Q9VUB9	Dmel_CG6650
Q9VVD0	Dmel_CG6652
Q9VGT1	Dmel_CG6653
Q9VFB9	Dmel_CG6654
Q9VD68	Dmel_CG6656
Q9VGT5	Dmel_CG6658
Q9VWR8	Dmel_CG6659
Q9VCT3	Dmel_CG6660
Q95TY8	Dmel_CG6661
Q9VSL6	Dmel_CG6662
Q9VWB4	Dmel_CG6663
Q9VVC8	Dmel_CG6664
A1ZAM0	Dmel_CG6665
Q9VGS3	Dmel_CG6666
P15330	Dmel_CG6667
C7LA93	Dmel_CG6667
Q9VC57	Dmel_CG6668
A0A0B4LHV8	Dmel_CG6668
Q9VCT4	Dmel_CG6669
Q32KD4	Dmel_CG6671
Q9VGS1	Dmel_CG6672
Q9VSL4	Dmel_CG6673
M9PHY9	Dmel_CG6674
X2J9D7	Dmel_CG6675
Q94545	Dmel_CG6677
Q9VD63	Dmel_CG6678
Q9VCS8	Dmel_CG6679
Q0E8C8	Dmel_CG6680
Q9VSL0	Dmel_CG6683
P48588	Dmel_CG6684
A0A1B3Q3N5	Dmel_CG6684
Q9VT73	Dmel_CG6685
Q9VKD8	Dmel_CG6686
Q9VFC1	Dmel_CG6687
Q9VCS4	Dmel_CG6688
Q9VGR8	Dmel_CG6689
Q9VD62	Dmel_CG6690
Q9V9P3	Dmel_CG6691
B5RJB0	Dmel_CG6691
Q95029	Dmel_CG6692
Q9VGR7	Dmel_CG6693
A0A0B4KFR1	Dmel_CG6693
Q9VSK8	Dmel_CG6694
Q9VC54	Dmel_CG6695
Q9VWR6	Dmel_CG6696
Q9XZ16	Dmel_CG6697
A0A0B4K8A6	Dmel_CG6698
O62621	Dmel_CG6699
Q9VKP5	Dmel_CG6700
A1Z9K0	Dmel_CG6701
P41044	Dmel_CG6702
A0A0B4LFM0	Dmel_CG6702
Q24210	Dmel_CG6703
A1Z9J8	Dmel_CG6704
P40689	Dmel_CG6705
A4V379	Dmel_CG6705
A0A0B4LHR4	Dmel_CG6706
Q9VT69	Dmel_CG6707
Q9VC05	Dmel_CG6708
Q9VT66	Dmel_CG6709
Q24325	Dmel_CG6711
E8NHB1	Dmel_CG6711
Q9VKB4	Dmel_CG6712
Q27571	Dmel_CG6713
Q9VGP9	Dmel_CG6715
P06601	Dmel_CG6716
Q9VLZ8	Dmel_CG6717
Q9VT60	Dmel_CG6718
Q9VGP6	Dmel_CG6719
P52485	Dmel_CG6720
Q541C3	Dmel_CG6720
P48423	Dmel_CG6721
Q9VGP3	Dmel_CG6723
Q9VKQ3	Dmel_CG6724
Q9VEX0	Dmel_CG6725
D1Z367	Dmel_CG6725
Q9VCR2	Dmel_CG6726
Q9U599	Dmel_CG6727
Q9VGP2	Dmel_CG6728
A0A0B4K737	Dmel_CG6728
Q9VKQ6	Dmel_CG6729
Q9VLZ7	Dmel_CG6730
Q9VCQ9	Dmel_CG6733
Q9VKD0	Dmel_CG6734
Q9VT53	Dmel_CG6736
E7BBS3	Dmel_CG6736
Q9VKQ8	Dmel_CG6737
Q9VCQ8	Dmel_CG6738
M9PCG9	Dmel_CG6739
Q9W283	Dmel_CG6741
Q9VCQ6	Dmel_CG6742
Q9V466	Dmel_CG6743
Q9VGN7	Dmel_CG6744
Q9VSK9	Dmel_CG6745
Q9VKD2	Dmel_CG6746
Q9VT44	Dmel_CG6749
Q9VKR0	Dmel_CG6750
A1Z8D0	Dmel_CG6751
Q9VFC4	Dmel_CG6752
Q9VG46	Dmel_CG6753
M9NF67	Dmel_CG6754
Q9VCP0	Dmel_CG6755
H5V896	Dmel_CG6755
Q9VKC8	Dmel_CG6756
Q9NCC3	Dmel_CG6757
Q9W281	Dmel_CG6758
Q9VCN6	Dmel_CG6759
Q9VUC7	Dmel_CG6760
M9PEY8	Dmel_CG6761
Q9VX10	Dmel_CG6762
A0A1B2AK28	Dmel_CG6762
Q9VCN5	Dmel_CG6763
Q9VGN9	Dmel_CG6764
Q9VSL1	Dmel_CG6765
Q9VKC7	Dmel_CG6766
M9PEY1	Dmel_CG6767
Q9VCN1	Dmel_CG6768
Q9VX08	Dmel_CG6769
Q9VKC5	Dmel_CG6770
Q9V3J4	Dmel_CG6773
Q9VSL2	Dmel_CG6776
Q9VUK8	Dmel_CG6778
Q06559	Dmel_CG6779
G3M3A2	Dmel_CG6779
Q9VSL3	Dmel_CG6781
Q7KSQ0	Dmel_CG6782
Q8INK3	Dmel_CG6783
